Product Type,Product Category,Item Code,Product Name,Branch,Hsn Code,Base Unit,Base Qty,Conv Unit,Conv Qty,Product Material,Product Valuation,Product Barcode,Net weight,Making time,Lead time,Gst type,Sale rate,Purchase Rate,Weight,Minimum stock,Maximum stock,Grn required,Reorder qty,Self life days,Warranty period,Model no,Item type,Material Center,Stock Count,Bom required,Item Status,Batch wise stock manage
RAW MATERIAL,primary,RM00015,ROUND PIPE (SS202) O.D. 48x3 MM THK.,BRANCH 1,7303,MTRS,1,KGS,3.36,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00016,ROUND PIPE (SS202) O.D. 48x5 MM THK.,BRANCH 1,7303,MTRS,1,KGS,5.35,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00017,ROUND PIPE (SS202) O.D. 76x2 MM THK.,BRANCH 1,7303,MTRS,1,KGS,3.68,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00018,ROUND PIPE (SS202) O.D. 165x3 MM THK.,BRANCH 1,7303,MTRS,1,KGS,12.09,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00019,ROUND PIPE (SS202) O.D. 273x3.5 MM THK.,BRANCH 1,7303,MTRS,1,KGS,23.47,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00020,ROUND PIPE (SS202) O.D. 219x4 MM THK.,BRANCH 1,7303,MTRS,1,KGS,21.4,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00021,SQ. PIPE (M.S.) 40x40x3 MM THK.,BRANCH 1,7303,MTRS,1,KGS,3.35,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00022,SQ. PIPE (M.S.) 50x50x3 MM THK.,BRANCH 1,7303,MTRS,1,KGS,4.35,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00023,ROUND PIPE (MS) O.D.76x2 MM THK.,BRANCH 1,7303,MTRS,1,KGS,3.65,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00024,ROUND PIPE (SS304) O.D. 60x4 MM THK.,BRANCH 1,7303,MTRS,1,KGS,5.57,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00025,SQ. PIPE (MS) 20x20x1.6 MM THK.,BRANCH 1,7303,MTRS,1,KGS,0.9,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00026,SQ. PIPE (MS) 25x25x2 MM THK.,BRANCH 1,7303,MTRS,1,KGS,1.45,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00027,SQ. PIPE (MS) 80x80x4.5 MM THK.,BRANCH 1,7303,MTRS,1,KGS,10.4,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00028,SQ. PIPE (MS) 100x100x5 MM THK.,BRANCH 1,7303,MTRS,1,KGS,14.6,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00029,ROUND PIPE (SS202) O.D. 114x2.5 MM THK.,BRANCH 1,7303,MTRS,1,KGS,6.94,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00030,ROUND BAR (SS304) Ø8 MM,BRANCH 1,7303,MTRS,1,KGS,0.4,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00031,ROUND BAR (SS304) Ø6 MM,BRANCH 1,7303,MTRS,1,KGS,0.24,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00032,ROUND BAR (SS304) Ø55 MM,BRANCH 1,7303,MTRS,1,KGS,18.65,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00033,ROUND BAR (SS304) Ø65 MM,BRANCH 1,7303,MTRS,1,KGS,26.06,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00034,ROUND BAR (SS304) Ø70 MM,BRANCH 1,7303,MTRS,1,KGS,30.2,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00035,SQ. PIPE (MS) 60x60x4.5 MM THK.,BRANCH 1,7303,MTRS,1,KGS,7.55,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00036,ROUND BAR (MS) Ø12 MM,BRANCH 1,7303,MTRS,1,KGS,0.89,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00037,ROUND BAR (MS) Ø70 MM,BRANCH 1,7303,MTRS,1,KGS,30.2,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00038,ROUND BAR (MS) Ø65 MM,BRANCH 1,7303,MTRS,1,KGS,26.04,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00039,"SQ, BAR (MS) 25x25",BRANCH 1,7303,MTRS,1,KGS,4.92,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00040,FLAT (MS) 40x6,BRANCH 1,7303,MTRS,1,KGS,1.9,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00041,REC. PIPE (MS) 60x40x3.6 THK.,BRANCH 1,7303,MTRS,1,KGS,5.04,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00042,FLAT (MS) 20x5,BRANCH 1,7303,MTRS,1,KGS,0.8,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00043,FLAT (MS) 63x16,BRANCH 1,7303,MTRS,1,KGS,7.92,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00044,FLAT (MS) 100x8,BRANCH 1,7303,MTRS,1,KGS,6.25,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00045,FLAT (MS) 100x10,BRANCH 1,7303,MTRS,1,KGS,7.86,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00046,FLAT (MS) 50x10,BRANCH 1,7303,MTRS,1,KGS,3.94,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00047,ROUND BAR (SS304) Ø12 MM,BRANCH 1,7303,MTRS,1,KGS,0.9,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00048,FLAT (MS) 75x20,BRANCH 1,7303,MTRS,1,KGS,11.78,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00049,FLAT (MS) 75x25,BRANCH 1,7303,MTRS,1,KGS,14.75,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00050,FLAT (MS) 25x10,BRANCH 1,7303,MTRS,1,KGS,1.98,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00051,FLAT (MS) 100x25,BRANCH 1,7303,MTRS,1,KGS,19.64,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00052,SHEET (MS) (HR) 1250x2500x1.6 THK.,BRANCH 1,7303,MTRS,1,KGS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00053,FLAT (MS) 60x6,BRANCH 1,7303,MTRS,1,KGS,2.83,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00054,SHEET (MS) (HR) 1250x2500x3 THK.,BRANCH 1,7303,KGS,1,KGS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00055,SHEET (MS)  (HR) 1250x2500x8 THK.,BRANCH 1,7303,KGS,1,KGS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00056,SHEET (MS)  (CR) 1250x2500x2 THK.,BRANCH 1,7303,KGS,1,KGS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00057,SHEET (SS202) 1250x2500x1.6 THK.,BRANCH 1,7303,KGS,1,KGS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00058,SHEET (SS202) 1250x2500x2 THK.,BRANCH 1,7303,KGS,1,KGS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00059,FLAT (MS) 50x8,BRANCH 1,7303,MTRS,1,KGS,3.14,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00060,SHEET (SS304) 1250x2500x1.6 THK.,BRANCH 1,7303,KGS,1,KGS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00061,SHEET (SS304) 1250x2500x2 THK.,BRANCH 1,7303,KGS,1,KGS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00062,SHEET (SS304) 1250x2500x3 THK.,BRANCH 1,7303,KGS,1,KGS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00063,COIL (SS202) 1250x2.5 MM THK.,BRANCH 1,7303,KGS,1,KGS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00064,ANGLE (MS) 25x25x3 THK.,BRANCH 1,7303,MTRS,1,KGS,1.12,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00065,SHEET (MS) (HR) 1250x2500x2 THK.,BRANCH 1,7303,KGS,1,KGS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00066,ANGLE (MS) 25x25x5 THK.,BRANCH 1,7303,MTRS,1,KGS,1.8,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00067,ANGLE (MS) 35x35x5 THK.,BRANCH 1,7303,MTRS,1,KGS,2.6,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00068,ANGLE (MS) 40x40x5 THK.,BRANCH 1,7303,MTRS,1,KGS,2.96,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00069,ANGLE (MS) 50x50x5 THK.,BRANCH 1,7303,MTRS,1,KGS,3.75,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00070,ANGLE (MS) 75x75x6 THK.,BRANCH 1,7303,MTRS,1,KGS,6.8,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00071,SHEET (SS202) 1250x2500x2.6 THK.,BRANCH 1,7303,KGS,1,KGS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00072,ROUND BAR (MS) Ø20 MM,BRANCH 1,7303,MTRS,1,KGS,0.89,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00073,ROUND BAR (EN19) Ø75 MM,BRANCH 1,7303,MTRS,1,KGS,35,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00074,ROUND PIPE (EN8) O.D. 165 x I.D 90 MM,BRANCH 1,7303,MTRS,1,KGS,6.88,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00075,ROUND PIPE (EN8) O.D. 160 x I.D. 60 MM,BRANCH 1,7303,MTRS,1,KGS,110,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00076,ROUND BAR (EN8) Ø50 MM,BRANCH 1,7303,MTRS,1,KGS,15.45,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00077,SQ. PIPE (MS) 50x50x4 MM THK.,BRANCH 1,7303,MTRS,1,KGS,5.8,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00078,ROUND PIPE (MS) O.D. 80 x I.D. 55 THK.,BRANCH 1,7303,MTRS,1,KGS,21,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00079,FLAT (EN31) 75x12,BRANCH 1,7303,MTRS,1,KGS,11.78,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00080,ROUND PIPE (MS) O.D. 115x2.5 MM THK.,BRANCH 1,7303,MTRS,1,KGS,7,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00081,ROUND BAR (MS) Ø50 MM,BRANCH 1,7303,MTRS,1,KGS,15.5,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00082,FLAT (MS) 25x8,BRANCH 1,7303,MTRS,1,KGS,0.8,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00083,ROUND BAR (MS) Ø80 MM,BRANCH 1,7303,MTRS,1,KGS,30.2,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00084,ROUND PIPE (MS) O.D.33.7x2 MM THK.,BRANCH 1,7303,MTRS,1,KGS,1.6,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00085,SHEET (MS) (HR) 1250x2500x4 THK.,BRANCH 1,7303,KGS,1,KGS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00086,SHEET (MS) (HR) 1250x2500x6 THK.,BRANCH 1,7303,KGS,1,KGS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00087,SHEET (MS)  (CR) 1250x2500x2.5 THK.,BRANCH 1,7303,KGS,1,KGS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00088,ROUND BAR (MS) Ø8 MM,BRANCH 1,7303,MTRS,1,KGS,0.4,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00089,SQ. PIPE (MS) 32x32x2.6 MM THK.,BRANCH 1,7303,MTRS,1,KGS,2.45,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00090,ROUND PIPE (SS304) O.D. 141x2 MM THK.,BRANCH 1,7303,MTRS,1,KGS,6.85,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00091,FLAT (MS) 50x5,BRANCH 1,7303,MTRS,1,KGS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00092,FLAT (MS) 100x12,BRANCH 1,7303,MTRS,1,KGS,9.5,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00093,FLAT (MS) 32x5,BRANCH 1,7303,MTRS,1,KGS,1.3,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00094,SQ. PIPE (MS) 60x60x3.6 MM THK.,BRANCH 1,7303,MTRS,1,KGS,6.4,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
RAW MATERIAL,primary,RM00095,ROUND PIPE (MS) O.D.25x2 MM THK.,BRANCH 1,7303,MTRS,1,KGS,1.15,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
"MOTOR, GEAR MOTOR, GEAR BOX",primary,GM00001,MOTOR 15 HP 1440 RPM FLANGE MTG. (ABB),BRANCH 1,85015210,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
"MOTOR, GEAR MOTOR, GEAR BOX",primary,GM00002,MOTOR 2 HP 1440 RPM FOOT MOUNTING,BRANCH 1,85015210,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
"MOTOR, GEAR MOTOR, GEAR BOX",primary,GM00003,MOTOR 15 HP 1440 RPM FLANGE MTG. (B.B.),BRANCH 1,85015210,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
"MOTOR, GEAR MOTOR, GEAR BOX",primary,GM00004,MOTOR 2 HP 1440 RPM FOOT MTG. (B.B.),BRANCH 1,85015210,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
"MOTOR, GEAR MOTOR, GEAR BOX",primary,GM00005,MOTOR 0.5 HP 1440 RPM FLANGE MTG. (DIVINE),BRANCH 1,85015210,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
"MOTOR, GEAR MOTOR, GEAR BOX",primary,GM00006,MOTOR 1 HP 1440 RPM FLANGE MTG. (DIVINE),BRANCH 1,85015210,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
"MOTOR, GEAR MOTOR, GEAR BOX",primary,GM00007,MOTOR 10 HP 1440 RPM FOOT MTG. (ABB),BRANCH 1,85015210,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
"MOTOR, GEAR MOTOR, GEAR BOX",primary,GM00008,MOTOR 10 HP 1440 RPM FOOT MTG. (B.B.),BRANCH 1,85015210,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
"MOTOR, GEAR MOTOR, GEAR BOX",primary,GM00009,MOTOR 15 HP 1440 RPM FOOT MTG. (ABB),BRANCH 1,85015210,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
"MOTOR, GEAR MOTOR, GEAR BOX",primary,GM00010,MOTOR 2 HP 2800 RPM FLANGE MTG. (DIVINE),BRANCH 1,85015210,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
"MOTOR, GEAR MOTOR, GEAR BOX",primary,GM00011,MOTOR 3 HP 960 RPM FLANGE MTG. (DIVINE),BRANCH 1,85015210,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
"MOTOR, GEAR MOTOR, GEAR BOX",primary,GM00012,MOTOR 3 HP 1440 RPM FOOT MTG. (DIVINE),BRANCH 1,85015210,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
"MOTOR, GEAR MOTOR, GEAR BOX",primary,GM00013,MOTOR 3 HP 1440 RPM FOOT MTG. (ABB),BRANCH 1,85015210,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
"MOTOR, GEAR MOTOR, GEAR BOX",primary,GM00014,MOTOR 2 HP 1440 RPM FOOT MTG. (DIVINE),BRANCH 1,85015210,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
"MOTOR, GEAR MOTOR, GEAR BOX",primary,GM00015,MOTOR 2 HP 1440 RPM FOOT MTG. (ABB),BRANCH 1,85015210,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
"MOTOR, GEAR MOTOR, GEAR BOX",primary,GM00016,MOTOR 3 HP 2800 RPM FLANGE MTG. (ABB),BRANCH 1,85015210,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
"MOTOR, GEAR MOTOR, GEAR BOX",primary,GM00017,MOTOR 3 HP 2800 RPM FLANGE MTG. (B.B),BRANCH 1,85015210,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
"MOTOR, GEAR MOTOR, GEAR BOX",primary,GM00018,MOTOR 5 HP 2800 RPM FLANGE MTG. (DIVINE),BRANCH 1,85015210,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
"MOTOR, GEAR MOTOR, GEAR BOX",primary,GM00019,MOTOR 5 HP 2800 RPM FLANGE MTG. (ABB),BRANCH 1,85015210,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
"MOTOR, GEAR MOTOR, GEAR BOX",primary,GM00020,MOTOR 2 HP 2800 RPM FLANGE MTG. (B.B.),BRANCH 1,85015210,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
"MOTOR, GEAR MOTOR, GEAR BOX",primary,GM00021,MOTOR 2 HP 2800 RPM FLANGE MTG. (ABB),BRANCH 1,85015210,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
"MOTOR, GEAR MOTOR, GEAR BOX",primary,GM00022,MOTOR 5 HP 1440 RPM FOOT MTG. (ABB),BRANCH 1,85015210,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
"MOTOR, GEAR MOTOR, GEAR BOX",primary,GM00023,MOTOR 5 HP 1440 RPM FOOT MTG. (B.B.),BRANCH 1,85015210,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
"MOTOR, GEAR MOTOR, GEAR BOX",primary,GM00024,MOTOR 15 HP 1440 RPM FOOT MTG. (B.B.),BRANCH 1,85015210,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
"MOTOR, GEAR MOTOR, GEAR BOX",primary,GM00025,MOTOR 20 HP 1440 RPM FOOT MTG. (ABB),BRANCH 1,85015210,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
"MOTOR, GEAR MOTOR, GEAR BOX",primary,GM00026,MOTOR 3 HP 1440 RPM FOOT MTG. (B.B.),BRANCH 1,85015210,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
"MOTOR, GEAR MOTOR, GEAR BOX",primary,GM00027,MOTOR 3 HP 2800 RPM FLANGE MTG. (DIVINE),BRANCH 1,85015210,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
"MOTOR, GEAR MOTOR, GEAR BOX",primary,GM00028,MOTOR 25 HP 1440 RPM FOOT MTG. (B.B.),BRANCH 1,85015210,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
"MOTOR, GEAR MOTOR, GEAR BOX",primary,GM00029,MOTOR 25 HP 1440 RPM FLANGE MTG. (ABB),BRANCH 1,85015210,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
"MOTOR, GEAR MOTOR, GEAR BOX",primary,GM00030,MOTOR 25 HP 1440 RPM FLANGE MTG. (B.B.),BRANCH 1,85015210,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
"MOTOR, GEAR MOTOR, GEAR BOX",primary,GM00031,MOTOR 30 HP 1440 RPM FOOT MTG. (ABB),BRANCH 1,85015210,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
"MOTOR, GEAR MOTOR, GEAR BOX",primary,GM00032,MOTOR 5 HP 2800 RPM FLANGE MTG. (B.B),BRANCH 1,85015210,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
"MOTOR, GEAR MOTOR, GEAR BOX",primary,GM00033,MOTOR 5 HP 1440 RPM FOOT MTG. (DIVINE),BRANCH 1,85015210,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
"MOTOR, GEAR MOTOR, GEAR BOX",primary,GM00034,MOTOR 30 HP 1440 RPM FLANGE MTG. (ABB),BRANCH 1,85015210,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
"MOTOR, GEAR MOTOR, GEAR BOX",primary,GM00035,MOTOR 30 HP 1440 RPM FLANGE MTG. (B.B.),BRANCH 1,85015210,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
"MOTOR, GEAR MOTOR, GEAR BOX",primary,GM00036,MOTOR 40 HP 1440 RPM FOOT MTG. (ABB),BRANCH 1,85015210,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
"MOTOR, GEAR MOTOR, GEAR BOX",primary,GM00037,MOTOR 40 HP 1440 RPM FOOT MTG. (B.B.),BRANCH 1,85015210,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,
