Product Type,Product Category,Item Code,Product Name,Branch,Hsn Code,Base Unit,Base Qty,Conv Unit,Conv Qty,Product Material,Product Valuation,Product Barcode,Net weight,Making time,Lead time,Gst type,Sale rate,Purchase Rate,Weight,Minimum stock,Maximum stock,Grn required,Reorder qty,Self life days,Warranty period,Model no,Item type,Material Center,Stock Count,Bom required,Item Status,Batch wise stock manage
Finish Product,LASER CUTTING,FP00014,EXPERT 4800 WOOD,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00015,UPF 1000,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00016,U1004/SLIDER,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00017,U1004A/FIXED,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00018,UI006,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00019,UR1008,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00020,URP 01,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00021,URP 02,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00022,UCP 1001,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00023,UCP 1004,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00024,UCP 1005,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00025,UCP 1003,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00026,UHP 1002,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00027,UMB 21,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00028,UMB 42,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00029,UMB 63,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00030,UVP 1012,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00031,UVP 1011,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00032,UFM 4,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00033,UFM 4+1,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00034,UFM 5,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00035,UFM 5+1,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00036,UFM 6,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00037,UFM 6+1,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00038,UBS 13,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00039,UCR1325A,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00040,UCR1325A SERVO,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00041,UCR1325B,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00042,UCR1325A-EASY SERVO,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00043,UD001,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00044,UD002,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00045,UD003,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00046,DUST COLLECTOR-UD 001,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00047,DUST COLLECTOR- UD 002,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00048,DUST COLLECTOR-UD 003,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00049,PNEUMATIC CLAMP-6 CYLINDER,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00050,UVP HEATER SIDE TROLLY,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00051,Trial BOM,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00052,pathik demo,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00053,1  FROSTY WHITE  2.0 X 22,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00054,pathikp,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00055,maulik_pro,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00056,030 ivory 0.45 x 22,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00057,036 LILAC 0.45 X 22 ,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00058,Frost White,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00059,200616045015 IMPELLER CMPF-45 PFA,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00060,12122,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00061,abc,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00062,harshil Product,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00063,CASTING12,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00064,ascending ,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00065,ac,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00066,stabilzer,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00067,Product Test,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00068,M S Flat 21x9mm,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00069,M S Flat 25x8,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00070,UMAIR,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00071,Mobile,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00072,xfasd,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00073,asda,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00074,Orange peel Electro hydraulic grab (2.5CUMTR),BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00075,Orange peel Electro hydraulic grab (2.5CUMTR),BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00076,Maulik Demo-1,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00077,Maulik Demo-2,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00078,Maulik Demo - 3,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00079,HDG AVG 66 MIC PTCT 50 x 50 x 2 MM THK (2.5 MTR LONG),BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00080,Blower Automatic,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00081,Demo test,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00082,demo bom,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00083,Demo Sanat ,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00084,Testing 123,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00085,Blower(manual),BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00086,Blow Down Vessel,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00087,TEST MACHINE ,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00088,maulik test,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00089,SCREW AND BARRAL FG,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00090,test new,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00091,hsn demo,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00092,Bhargav,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00093,Maulik-1,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00094,maulik-2,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00095,test,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00096,jamesdemo,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00097,test image,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00098,tests demo sss,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00099,D2H ADAPTOR,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00100,ms circle,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00101,maulik,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00102,dm1,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00103,tesmau,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00104,testmal,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00105,mauliktes1,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00106,testing,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00107,testing 2,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00108,mates-123,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00109,matel-123,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00110,treewrmaulik,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00111,shanatbhamauliktest-1,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00112,shmate-1,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00113,maulik-123test,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00114,Petrol,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00115,GST Exempt,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00116,gst zero rated,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00117,3.5mm Locking Cortex Screw,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00118,altertest-1,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00119,maltestex-7,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00120,maltestex-9,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00121,maltestex-11,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00122,maltestex-13,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00123,maltestex-15,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00124,abcas,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00125,1234,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00126,ballpen,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00127,maltestex-50,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00128,maltestex-52,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00129,test_popup_14,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00130,test_popup_17,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00131,test_popup_51,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00132,test_popup_52,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
Finish Product,LASER CUTTING,FP00133,matesrt-1,BRANCH 1,1212,NOS,1,NOS,1,,1,,1,1,1,excluding,1,1,1,1,1,YES,1,1 days,1 days,12,,,YES,YES,,NO
