Product Type,Product Category,Item Code,Product Name,Branch,Hsn Code,Base Unit,Base Qty,Conv Unit,Conv Qty,Product Material,Product Valuation,Product Barcode,Net weight,Making time,Lead time,Gst type,Sale rate,Purchase Rate,Weight,Minimum stock,Maximum stock,Grn required,Reorder qty,Self life days,Warranty period,Model no,Item type,Material Center,Stock Count,Bom required,Item Status,Batch wise stock manage
BOUGHTOUTS,,,BEARING BLOCK UCF210,BRANCH 1,8482,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,BEARING BLOCK UCF212,BRANCH 1,8482,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,OIL SEAL 125 x 100 x 10 MM,BRANCH 1,4016,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,OIL SEAL 130 x 105 x 10 MM,BRANCH 1,4016,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,OIL SEAL 110 x 90 x 10 MM,BRANCH 1,4016,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,OIL SEAL 60 x 40 x 10 MM,BRANCH 1,4016,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,OIL SEAL 80 x 60 x 10 MM HIGH TEMP.,BRANCH 1,4016,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,OIL SEAL 1125 x 100 x 12 MM,BRANCH 1,4016,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,OIL SEAL 50 x 30 x 10 MM,BRANCH 1,4016,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,OIL SEAL 80 x 60 x 10 MM,BRANCH 1,4016,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,OIL SEAL 1125 x 100 x 10 MM,BRANCH 1,4016,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,OIL SEAL 95 x 75 x 10 MM,BRANCH 1,4016,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,OIL SEAL 90 x 70 x 10 MM,BRANCH 1,4016,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,OIL SEAL 150 x 115 x 12 MM,BRANCH 1,4016,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,OIL SEAL 55 x 35 x 10 MM,BRANCH 1,4016,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,OIL SEAL 70 x 50 x 10 MM,BRANCH 1,4016,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,O RING DIA. 6 MM,BRANCH 1,4016,MTRS,1,MTRS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,O RING DIA. 4 MM,BRANCH 1,4016,MTRS,1,MTRS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,COLOUR AKROTHANE 932 INVOIT BLUE 4:1 4 LTR,BRANCH 1,32081010,TIN,1,TIN,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,COLOUR AKROTHANE 932 INVOIT GREY 4:1 4 LTR,BRANCH 1,32081010,TIN,1,TIN,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,COLOUR AKROTHANE 932 STC RAL 7021 4 LTR,BRANCH 1,32081010,TIN,1,TIN,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,COLOUR AUTO SHINE 700 RAL 1028 (GOLDEN YELLOW) 4 LTR,BRANCH 1,32081010,TIN,1,TIN,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,, HARDENER PU 1932,BRANCH 1,32081010,LTRS,1,LTRS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,THINNER AP138,BRANCH 1,32081010,LTRS,1,LTRS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,COLOUR SILVER 747 4 LTR,BRANCH 1,32081010,TIN,1,TIN,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,COLOUR MATT BLACK SUNSILK 200 SYN BB 4 LTR,BRANCH 1,32081010,TIN,1,TIN,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,PRIMER SURFACE GREY AKROTHANE 932,BRANCH 1,32081010,LTRS,1,LTRS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT C81,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B117,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B118,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B111,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B112,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B113,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B48,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B49,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B50,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B44,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B54,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B55,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B56,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B45,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B46,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B47,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B60,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B61,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B62,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B51,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B52,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B53,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B66,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B67,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B68,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B57,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B58,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B59,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B72,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B73,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B74,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B63,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B64,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B65,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B78,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B79,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B80,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B69,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B70,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B71,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B84,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B85,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B86,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B75,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B76,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B77,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B90,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B91,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B92,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B81,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B82,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B83,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B96,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B97,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B98,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B87,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B88,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B89,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B102,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B103,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B104,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B93,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B94,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B95,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B108,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B109,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B110,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B99,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B100,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B101,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B114,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B115,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B116,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B105,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B106,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,V BELT B107,BRANCH 1,4010,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,PULLEY 14x4xB SECTION (HALF SOLID) (CASTING),BRANCH 1,848300,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,PULLEY 5x2xB SECTION (CASTING),BRANCH 1,848300,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,PULLEY 16x2xB SECTION (AARA TYPE) (CASTING),BRANCH 1,848300,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,PULLEY 4x2xB SECTION (CASTING),BRANCH 1,848300,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,PULLEY 16x3xC SECTION (AARA TYPE) (CASTING),BRANCH 1,848300,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,PULLEY 5x3xC SECTION (CASTING),BRANCH 1,848300,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,PULLEY 16x4xB SECTION (SOLID) (CASTING),BRANCH 1,848300,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,PULLEY 18x4xB SECTION (SOLID) (CASTING),BRANCH 1,848300,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,PULLEY 8x2xB SECTION (HALF SOLID) (CASTING),BRANCH 1,848300,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,PULLEY 3x2xB SECTION (CASTING),BRANCH 1,848300,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,PULLEY 12x3xB SECTION (HALF SOLID) (CASTING),BRANCH 1,848300,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,PULLEY 5x3xB SECTION (CASTING),BRANCH 1,848300,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,PULLEY 6x3xC SECTION (CASTING),BRANCH 1,848300,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,PULLEY 4x3xB SECTION (CASTING),BRANCH 1,848300,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,PULLEY 16x3xB SECTION (SOLID) (CASTING),BRANCH 1,848300,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,PULLEY 18x3xB SECTION (SOLID) (CASTING),BRANCH 1,848300,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,PULLEY 6x4xB SECTION (CASTING),BRANCH 1,848300,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,PULLEY 6x3xB SECTION (CASTING),BRANCH 1,848300,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,"CUTTER (CIRCULAR SAW BLADE) 12""/300 MM, I.D. 25.4 MM, 3.2 THK. 120 TEETH",BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
BOUGHTOUTS,,,INSULATION POLYBOND RBSLAB 48/50 MM (1000 x 50 MM),BRANCH 1,6806,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
ELECTRICAL,,,CONTROL PANEL 20 HP(HPM),BRANCH 1,853610,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
ELECTRICAL,,,CONTROL PANEL 30 HP(HPM),BRANCH 1,853610,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
ELECTRICAL,,,CONTROL PANEL 40 HP(HPM),BRANCH 1,853610,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
ELECTRICAL,,,CONTROL PANEL SPRING LOADER (3 HP),BRANCH 1,853610,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
ELECTRICAL,,,SWITCH 0N/OFF 2 HP,BRANCH 1,853610,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
ELECTRICAL,,,CONTROL PANEL 20 HP (GRA 20 INCH),BRANCH 1,853610,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
ELECTRICAL,,,CONTROL PANEL 2 HP (VMD 200 LTR),BRANCH 1,853610,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
ELECTRICAL,,,CONTROL PANEL 2 HP (VMD 500 LTR),BRANCH 1,853610,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
ELECTRICAL,,,CONTROL PANEL 3 HP (VMD 1000 LTR),BRANCH 1,853610,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
ELECTRICAL,,,CONTROL PANEL 5 HP (VMD 2000 LTR),BRANCH 1,853610,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
ELECTRICAL,,,CONTROL PANEL 5 HP (VM 2000 LTR),BRANCH 1,853610,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
ELECTRICAL,,,CONTROL PANEL 3 HP (GRA 8 INCH),BRANCH 1,853610,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
ELECTRICAL,,,CONTROL PANEL 5 HP (GRA 12 INCH),BRANCH 1,853610,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
ELECTRICAL,,,CONTROL PANEL 10 HP (GRA 16 INCH),BRANCH 1,853610,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
ELECTRICAL,,,CONTROL PANEL 15 HP (GRA 18 INCH),BRANCH 1,853610,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
ELECTRICAL,,,CONTROL PANEL 2 HP (VM 200/500 LTR),BRANCH 1,853610,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
ELECTRICAL,,,CONTROL PANEL 30 HP (GRA 24 INCH),BRANCH 1,853610,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
ELECTRICAL,,,CONTROL PANEL 40 HP (GRA 32 / 40 INCH),BRANCH 1,853610,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
ELECTRICAL,,,CONTROL PANEL (PK60/ PK80),BRANCH 1,853610,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,HEX BOLT M5x15 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,HEX BOLT M5x25 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,HEX BOLT M5x30 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,HEX BOLT M5x40 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,HEX BOLT M6x15 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,HEX BOLT M6x25 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,HEX BOLT M6x30 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,HEX BOLT M6x40 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,HEX BOLT M6x50 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,HEX BOLT M6x60 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,HEX BOLT M8x20 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,HEX BOLT M8x25 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,HEX BOLT M8x30 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,HEX BOLT M8x40 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,HEX BOLT M8x50 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,HEX BOLT M8x60 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,HEX BOLT M8x70 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,HEX BOLT M10x25 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,HEX BOLT M10x30 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,HEX BOLT M10x40 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,HEX BOLT M10x50 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,HEX BOLT M10x60 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,HEX BOLT M10x70 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,HEX BOLT M12x25 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,HEX BOLT M12x30 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,HEX BOLT M12x40 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,HEX BOLT M12x50 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,HEX BOLT M12x60 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,HEX BOLT M12x70 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,HEX BOLT M12x80 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,HEX BOLT M16x25 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,HEX BOLT M16x30 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,HEX BOLT M16x40 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,HEX BOLT M16x50 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,HEX BOLT M16x60 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,HEX BOLT M16x70 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,HEX BOLT M16x80 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,HEX BOLT M16x100 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,ALLAN BOLT M5x25 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,ALLAN BOLT M5x40 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,ALLAN BOLT M6x25 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,ALLAN BOLT M6x40 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,ALLAN BOLT M6x50 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,ALLAN BOLT M8x25 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,ALLAN BOLT M8x30 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,ALLAN BOLT M8x40 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,ALLAN BOLT M8x50 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,ALLAN BOLT M8x60 L,BRANCH 1,7318,NOS,1,NOS,1,,,,,,,,,,,,,,,,,,,,,,,
