Product Type,Product Category,Item Code,Product Name,Branch,Hsn Code,Base Unit,Base Qty,Conv Unit,Conv Qty,Product Material,Product Valuation,Product Barcode,Net weight,Making time,Lead time,Gst type,Sale rate,Purchase Rate,Weight,Minimum stock,Maximum stock,Grn required,Reorder qty,Self life days,Warranty period,Model no,Item type,Material Center,Stock Count,Bom required,Item Status,Batch wise stock manage
BOI,primary,BOI00056,Cutting Head Conical Part,FACTROY,85158090,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,no
BOI,primary,BOI00057,Rotary Motor ,FACTROY,85158090,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,no
BOI,primary,BOI00058,Rotary Voltage Control Card,FACTROY,85158090,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,no
BOI,primary,BOI00059,Sheet Rollers,FACTROY,85158090,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,no
BOI,primary,BOI00060,Air Filter,FACTROY,85158090,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,no
BOI,primary,BOI00061,Digital Valve ,FACTROY,85158090,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,no
BOI,primary,BOI00062,SMPS,FACTROY,85158090,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,no
BOI,primary,BOI00063,Suction Cylinder Assembly,FACTROY,85158090,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,no
BOI,primary,BOI00064,Air Filter,FACTROY,85158090,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,no
BOI,primary,BOI00065,Water Filter,FACTROY,85158090,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,no
BOI,primary,BOI00066,Drag Chain ,FACTROY,85158090,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,no
BOI,primary,BOI00067,Y – Strainer,FACTROY,85158090,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,no
BOI,primary,BOI00068,Encoder Cable,FACTROY,85158090,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,no
BOI,primary,BOI00069,Servo Drive,FACTROY,85158090,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,no
BOI,primary,BOI00070,Servo Drive Encoder Cable,FACTROY,85158090,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,no
BOI,primary,BOI00071,Servo Drive Power Cable,FACTROY,85158090,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,no
BOI,primary,BOI00072,Servo Interface Cable,FACTROY,85158090,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,no
BOI,primary,BOI00073,After Filter,FACTROY,85158090,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,no
BOI,primary,BOI00074,Air Compressor Drier,FACTROY,85158090,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,no
BOI,primary,BOI00075,UPS Batteries,FACTROY,85158090,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,no
BOI,primary,BOI00076,Stabilizer,FACTROY,85158090,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,no
BOI,primary,BOI00077,UPS,FACTROY,85158090,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,no
BOI,primary,BOI00078,IPG Power Source ,FACTROY,85158090,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,no
BOI,primary,BOI00079,Raycus Power Source,FACTROY,85158090,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,no
BOI,primary,BOI00080,Reci Power Source,FACTROY,85158090,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,no,,no
