Product Type,Product Category,Item Code,Product Name,Branch,Hsn Code,Base Unit,Base Qty,Conv Unit,Conv Qty,Product Material,Product Valuation,Product Barcode,Net weight,Making time,Lead time,Gst type,Sale rate,Purchase Rate,Weight,Minimum stock,Maximum stock,Grn required,Reorder qty,Self life days,Warranty period,Model no,Item type,Material Center,Stock Count,Bom required,Item Status,Batch wise stock manage
FINISH PRODUCT,PRIMARY,FP00011,1010-BERRY BUNCH-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00012,1011-FIESTA ROSE-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00013,1012-AQUA BLUE-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00014,1013-CAPPUCINO-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00015,1014-BEIGE-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00016,1016-ELECTRIC BLUE-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00017,1017-BUBBLE GUM-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00018,1018-SHANGRILLA-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00019,1019-SAFFRON-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00020,1020-MARIGOLD YELLOW-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00021,1021-CARDINAL RED-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00022,1022-RED POPPY-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00023,1023-1023 BLACK CURRENT-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00024,1024-TAN-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00025,1025-BLACK-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00026,1026-SHORE-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00027,1027-LIME-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00028,1028-CHOCOLATE-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00029,1029-SPANISH GREEN-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00030,1030-IVORY-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00031,1031-PURPLE-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00032,1032-IRISH BLUE-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00033,1033-CARIBE-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00034,1034-ENIGMA-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00035,1035-Lovender-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00036,1036-LILAC-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00037,1037-Sky blue-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00038,1038-MAGENTA-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00039,1039-AUTUMN LEAF-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00040,1040-MIDNIGHT BLUE-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00041,1041-DARK GREY-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00042,1042-MORNING GLOW-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00043,1043-CLASSIC ORANGE-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00044,1044-PEARL BLACK-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00045,1045-POPPY PINK-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00046,1046-TROOPER-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00047,1047-WINTER SEA-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00048,1048-DARK BROWN-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00049,1050-PARROT GREEN-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00050,1051-DARK CITRUS-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00051,1052-AUBURN-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00052,1053-LIGHT LEVY-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00053,1054-LIGHT BEECH-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00054,1056-NEW SLATE GREY-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00055,1057-ACTION YELLOW-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00056,1058-RELIANCE GREEN-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00057,1059-WARM GREY-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00058,1061-PISTA GREEN-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00059,1062-ROSE PINK-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00060,1063-GOLD-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00061,1068-OLIVE-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00062,1069-GREY-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00063,1070-MOCHA BROWN-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00064,1071-AZUR-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00065,1072-PERSIAN BLUE-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00066,1073-OCEAN GREEN-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00067,1074-FOG-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00068,1075-PEBBLE BEECH-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00069,1076-SKY GREY-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00070,1077-PACIFIC-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00071,1078-HONGKONG BLUE-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00072,1079-PINK-0.45 X 22-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00073,1000-BRIGHT WHITE-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00074,1001-FROSTY WHITE-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00075,1002-SUPER WHITE-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00076,1003-LILLY WHITE-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00077,1004-OLIVE GREEN-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00078,1005-IRISH CREAM-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00079,1006-SILVER GREY-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00080,1007-GOTHIC GREY-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00081,1008-SLATE GREY-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00082,1009-CHAMPAINGE-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00083,1010-BERRY BUNCH-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00084,1011-FIESTA ROSE-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00085,1012-AQUA BLUE-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00086,1013-CAPPUCINO-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00087,1014-BEIGE-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00088,1016-ELECTRIC BLUE-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00089,1017-BUBBLE GUM-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00090,1018-SHANGRILLA-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00091,1019-SAFFRON-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00092,1020-MARIGOLD YELLOW-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00093,1021-CARDINAL RED-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00094,1022-RED POPPY-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00095,1023-1023 BLACK CURRENT-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00096,1024-TAN-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00097,1025-BLACK-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00098,1026-SHORE-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00099,1027-LIME-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00100,1028-CHOCOLATE-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00101,1029-SPANISH GREEN-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00102,1030-IVORY-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00103,1031-PURPLE-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00104,1032-IRISH BLUE-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00105,1033-CARIBE-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00106,1034-ENIGMA-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00107,1035-Lovender-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00108,1036-LILAC-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00109,1037-Sky blue-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00110,1038-MAGENTA-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00111,1039-AUTUMN LEAF-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00112,1040-MIDNIGHT BLUE-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00113,1041-DARK GREY-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00114,1042-MORNING GLOW-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00115,1043-CLASSIC ORANGE-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00116,1044-PEARL BLACK-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00117,1045-POPPY PINK-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00118,1046-TROOPER-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00119,1047-WINTER SEA-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00120,1048-DARK BROWN-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00121,1050-PARROT GREEN-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00122,1051-DARK CITRUS-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00123,1052-AUBURN-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00124,1053-LIGHT LEVY-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00125,1054-LIGHT BEECH-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00126,1056-NEW SLATE GREY-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00127,1057-ACTION YELLOW-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00128,1058-RELIANCE GREEN-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00129,1059-WARM GREY-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00130,1061-PISTA GREEN-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00131,1062-ROSE PINK-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00132,1063-GOLD-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
FINISH PRODUCT,PRIMARY,FP00133,1068-OLIVE-0.45 X 30-MATT,All Branch,39269099,MTR,1,MTR,1,,,,,,0,excluding,,,,,,yes,,,,,,,yes,yes,,yes
